x,y,z,time
1.361499,0.395068,1.588770,4613311776093.000000
0.991919,0.008496,0.189038,4613511789530.000000
-0.963245,-0.248511,-0.851733,4613712464738.000000
-1.073694,0.299487,-0.101953,4613912287811.000000
0.305859,-0.228333,-0.483215,4614112392655.000000
-0.305859,-0.014868,0.058411,4614313129634.000000
1.123608,0.363208,1.654614,4614512884269.000000
0.434363,0.327100,0.412061,4614713089686.000000
-1.523987,-0.379138,-1.890381,4614913808123.000000
-1.190515,0.075403,-0.276123,4615113524425.000000
0.190100,-0.344092,-0.344092,4615313690831.000000
1.083252,0.200720,1.320081,4615515207081.000000
1.019531,0.641455,1.570715,4615719929529.000000
