x,y,z,time
7.824251,-2.489970,0.474052,6947441861471.000000
7.489063,-2.317587,0.603339,6947462361784.000000
7.675811,-2.250550,0.512359,6947481817669.000000
8.216900,-2.317587,0.430956,6947503371159.000000
10.180145,-2.896984,0.761356,6947562013450.000000
10.745177,-2.738967,1.551443,6947602039752.000000
13.096283,-3.122039,1.493982,6947622537877.000000
9.763555,-2.092532,2.130840,6947822701731.000000
7.354988,-3.682282,2.542642,6947862803086.000000
6.976704,-4.352659,2.159570,6947882206315.000000
6.631939,-4.649539,2.164358,6947903796159.000000
6.742072,-4.903325,2.408567,6947922267981.000000
7.575254,-4.989516,2.748544,6947962238502.000000
7.623138,-4.692636,2.916138,6948002253763.000000
7.776367,-4.821922,3.050213,6948042313867.000000
8.087613,-4.807557,3.102885,6948062979231.000000
9.131485,-4.577713,3.275268,6948082361263.000000
12.952631,-4.505888,1.862689,6948143040638.000000
15.093047,-3.514688,1.810017,6948183111367.000000
16.821661,-4.137180,2.097321,6948202575065.000000
17.650055,-4.908113,2.154782,6948223140169.000000
16.668432,-4.855441,2.355895,6948242804960.000000
11.109096,-3.634398,2.197877,6948282691731.000000
11.429919,-2.518700,2.164358,6948322734544.000000
10.931925,-2.638410,1.738190,6948343290325.000000
10.046070,-2.743755,1.335965,6948362740690.000000
9.241618,-3.026271,1.225831,6948402787877.000000
8.403648,-2.968810,0.952892,6948442876887.000000
8.044518,-2.619257,0.737414,6948463432148.000000
7.838616,-2.499547,0.512359,6948482903085.000000
7.896077,-2.480393,0.368707,6948504458398.000000
7.857770,-2.595315,0.430956,6948522931419.000000
7.656657,-2.604892,0.541090,6948543478398.000000
7.685388,-2.566584,0.459687,6948623590950.000000
9.979033,-3.141193,0.794875,6948683112929.000000
10.692505,-3.236961,0.866701,6948704668710.000000
13.900735,-3.773262,1.934515,6948763064752.000000
16.721106,-5.061342,2.073379,6948783734700.000000
12.507310,-5.046977,2.552219,6948823828554.000000
12.569559,-4.467580,3.648763,6948843169492.000000
13.785813,-3.529053,4.774038,6948883228137.000000
8.834604,-2.863465,3.964798,6948923331054.000000
6.833052,-3.165135,2.437297,6948963304231.000000
5.990293,-4.050989,1.326388,6949024002669.000000
6.871359,-4.141969,1.489193,6949064015898.000000
7.489063,-4.764462,1.742979,6949083491939.000000
7.637504,-4.979939,2.298434,6949105175064.000000
8.116343,-4.726154,2.308010,6949144126627.000000
7.829040,-4.213795,2.935291,6949184167043.000000
11.525687,-4.673482,3.055001,6949224258189.000000
13.345281,-5.195418,2.217031,6949243812304.000000
